Site,Site Name,Energy Consumption (kWh),Date
CCC1186,Sacramento,0,8/22/2020
CCC1186,Sacramento,0,8/23/2020
CCC1186,Sacramento,0,8/24/2020
CCC1186,Sacramento,0,8/25/2020
CCC1186,Sacramento,0,8/26/2020
CCC1186,Sacramento,0,8/27/2020
CCC1186,Sacramento,0,8/28/2020
CCC1186,Sacramento,0,8/29/2020
CCC1186,Sacramento,0,8/30/2020
CCC1186,Sacramento,0,8/31/2020
CCC1186,Sacramento,0,9/1/2020
CCC1186,Sacramento,0,9/2/2020
CCC1186,Sacramento,0,9/3/2020
CCC1186,Sacramento,0,9/4/2020
CCC1186,Sacramento,0,9/5/2020
CCC1186,Sacramento,0,9/6/2020
CCC1186,Sacramento,0,9/7/2020
CCC1186,Sacramento,0,9/8/2020
CCC1186,Sacramento,0,9/9/2020
CCC1186,Sacramento,0,9/10/2020
CCC1186,Sacramento,0,9/11/2020
CCC1186,Sacramento,0,9/12/2020
CCC1186,Sacramento,0,9/13/2020
CCC1186,Sacramento,0,9/14/2020
CCC1186,Sacramento,0,9/15/2020
CCC1186,Sacramento,0,9/16/2020
CCC1186,Sacramento,0,9/17/2020
CCC1186,Sacramento,0,9/18/2020
CCC1186,Sacramento,0,9/19/2020
CCC1186,Sacramento,0,9/20/2020
CCC1186,Sacramento,0,9/21/2020
CCC1186,Sacramento,0,9/22/2020
CCC1186,Sacramento,0,9/23/2020
CCC1186,Sacramento,0,9/24/2020
CCC1186,Sacramento,0,9/25/2020
CCC1186,Sacramento,0,9/26/2020
CCC1186,Sacramento,0,9/27/2020
CCC1186,Sacramento,0,9/28/2020
CCC1186,Sacramento,0,9/29/2020
CCC1186,Sacramento,0,9/30/2020
CCC1186,Sacramento,0,10/1/2020
CCC1186,Sacramento,0,10/2/2020
CCC1186,Sacramento,0,10/3/2020
CCC1186,Sacramento,0,10/4/2020
CCC1186,Sacramento,0,10/5/2020
CCC1186,Sacramento,0,10/6/2020
CCC1186,Sacramento,0,10/7/2020
CCC1186,Sacramento,0,10/8/2020
CCC1186,Sacramento,0,10/9/2020
CCC1186,Sacramento,0,10/10/2020
CCC1186,Sacramento,0,10/11/2020
CCC1186,Sacramento,0,10/12/2020
CCC1186,Sacramento,0,10/13/2020
CCC1186,Sacramento,0,10/14/2020
CCC1186,Sacramento,0,10/15/2020
CCC1186,Sacramento,0,10/16/2020
CCC1186,Sacramento,0,10/17/2020
CCC1186,Sacramento,0,10/18/2020
CCC1186,Sacramento,0,10/19/2020
CCC1186,Sacramento,0,10/20/2020
CCC1186,Sacramento,0,10/21/2020
CCC1186,Sacramento,0,10/22/2020
CCC1186,Sacramento,0,10/23/2020
CCC1186,Sacramento,0,10/24/2020
CCC1186,Sacramento,0,10/25/2020
CCC1186,Sacramento,0,10/26/2020
CCC1186,Sacramento,0,10/27/2020
CCC1186,Sacramento,0,10/28/2020
CCC1186,Sacramento,0,10/29/2020
CCC1186,Sacramento,0,10/30/2020
CCC1186,Sacramento,0,10/31/2020
CCC1186,Sacramento,0,11/1/2020
CCC1186,Sacramento,0,11/2/2020
CCC1186,Sacramento,0,11/3/2020
CCC1186,Sacramento,0,11/4/2020
CCC1186,Sacramento,0,11/5/2020
CCC1186,Sacramento,0,11/6/2020
CCC1186,Sacramento,0,11/7/2020
CCC1186,Sacramento,0,11/8/2020
CCC1186,Sacramento,149.4,11/9/2020
CCC1186,Sacramento,277.69,11/10/2020
CCC1186,Sacramento,270.77,11/11/2020
CCC1186,Sacramento,264.4,11/12/2020
CCC1186,Sacramento,287.22,11/13/2020
CCC1186,Sacramento,102.43,11/14/2020
CCC1186,Sacramento,61.12,11/15/2020
CCC1186,Sacramento,227.99,11/16/2020
CCC1186,Sacramento,264.47,11/17/2020
CCC1186,Sacramento,272.26,11/18/2020
CCC1186,Sacramento,273.74,11/19/2020
CCC1186,Sacramento,11.93,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
,,,12/10/2019
,,,12/11/2019
,,,12/12/2019
,,,12/13/2019
,,,12/14/2019
,,,12/15/2019
,,,12/16/2019
,,,12/17/2019
,,,12/18/2019
,,,12/19/2019
,,,12/20/2019
,,,12/21/2019
,,,12/22/2019
,,,12/23/2019
CCC2028,Caliber 2028,813.92,12/24/2019
CCC2028,Caliber 2028,518.82,12/25/2019
CCC2028,Caliber 2028,959.75,12/26/2019
CCC2028,Caliber 2028,995.13,12/27/2019
CCC2028,Caliber 2028,603.78,12/28/2019
CCC2028,Caliber 2028,453.17,12/29/2019
CCC2028,Caliber 2028,967.75,12/30/2019
CCC2028,Caliber 2028,795.39,12/31/2019
CCC2028,Caliber 2028,501.5,1/1/2020
CCC2028,Caliber 2028,1022.41,1/2/2020
CCC2028,Caliber 2028,959.63,1/3/2020
CCC2028,Caliber 2028,750.13,1/4/2020
CCC2028,Caliber 2028,711,1/5/2020
CCC2028,Caliber 2028,948.54,1/6/2020
CCC2028,Caliber 2028,979.05,1/7/2020
CCC2028,Caliber 2028,964.72,1/8/2020
CCC2028,Caliber 2028,999.79,1/9/2020
CCC2028,Caliber 2028,937.86,1/10/2020
CCC2028,Caliber 2028,827.54,1/11/2020
CCC2028,Caliber 2028,763.26,1/12/2020
CCC2028,Caliber 2028,954.1,1/13/2020
CCC2028,Caliber 2028,877.64,1/14/2020
CCC2028,Caliber 2028,808.25,1/15/2020
CCC2028,Caliber 2028,886.46,1/16/2020
CCC2028,Caliber 2028,844.66,1/17/2020
CCC2028,Caliber 2028,703.13,1/18/2020
CCC2028,Caliber 2028,652.91,1/19/2020
CCC2028,Caliber 2028,824.07,1/20/2020
CCC2028,Caliber 2028,673.98,1/21/2020
CCC2028,Caliber 2028,727.1,1/22/2020
CCC2028,Caliber 2028,772.63,1/23/2020
CCC2028,Caliber 2028,870.71,1/24/2020
CCC2028,Caliber 2028,643.43,1/25/2020
CCC2028,Caliber 2028,526.92,1/26/2020
CCC2028,Caliber 2028,941.42,1/27/2020
CCC2028,Caliber 2028,919.04,1/28/2020
CCC2028,Caliber 2028,823.73,1/29/2020
CCC2028,Caliber 2028,807.97,1/30/2020
CCC2028,Caliber 2028,884.91,1/31/2020
CCC2028,Caliber 2028,676.62,2/1/2020
CCC2028,Caliber 2028,626.32,2/2/2020
CCC2028,Caliber 2028,891.46,2/3/2020
CCC2028,Caliber 2028,820.57,2/4/2020
CCC2028,Caliber 2028,867.95,2/5/2020
CCC2028,Caliber 2028,1027.39,2/6/2020
CCC2028,Caliber 2028,984.48,2/7/2020
CCC2028,Caliber 2028,775,2/8/2020
CCC2028,Caliber 2028,755.86,2/9/2020
CCC2028,Caliber 2028,960.58,2/10/2020
CCC2028,Caliber 2028,1154.87,2/11/2020
CCC2028,Caliber 2028,1207.16,2/12/2020
CCC2028,Caliber 2028,1327.01,2/13/2020
CCC2028,Caliber 2028,1127.17,2/14/2020
CCC2028,Caliber 2028,423.78,2/15/2020
CCC2028,Caliber 2028,361.24,2/16/2020
CCC2028,Caliber 2028,859.66,2/17/2020
CCC2028,Caliber 2028,927.72,2/18/2020
CCC2028,Caliber 2028,996.35,2/19/2020
CCC2028,Caliber 2028,1197.91,2/20/2020
CCC2028,Caliber 2028,1021.63,2/21/2020
CCC2028,Caliber 2028,875.93,2/22/2020
CCC2028,Caliber 2028,724.13,2/23/2020
CCC2028,Caliber 2028,993.34,2/24/2020
CCC2028,Caliber 2028,1045.69,2/25/2020
CCC2028,Caliber 2028,1139.24,2/26/2020
CCC2028,Caliber 2028,1082.88,2/27/2020
CCC2028,Caliber 2028,1019.19,2/28/2020
CCC2028,Caliber 2028,660.78,2/29/2020
CCC2028,Caliber 2028,615.77,3/1/2020
CCC2028,Caliber 2028,971.4,3/2/2020
CCC2028,Caliber 2028,988.29,3/3/2020
CCC2028,Caliber 2028,1051.95,3/4/2020
CCC2028,Caliber 2028,1183.85,3/5/2020
CCC2028,Caliber 2028,986.9,3/6/2020
CCC2028,Caliber 2028,728.38,3/7/2020
CCC2028,Caliber 2028,773.68,3/8/2020
CCC2028,Caliber 2028,1057.91,3/9/2020
CCC2028,Caliber 2028,1201.86,3/10/2020
CCC2028,Caliber 2028,1215.63,3/11/2020
CCC2028,Caliber 2028,1066.35,3/12/2020
CCC2028,Caliber 2028,1039.53,3/13/2020
CCC2028,Caliber 2028,847.29,3/14/2020
CCC2028,Caliber 2028,741.36,3/15/2020
CCC2028,Caliber 2028,1041.58,3/16/2020
CCC2028,Caliber 2028,1129.47,3/17/2020
CCC2028,Caliber 2028,1224.29,3/18/2020
CCC2028,Caliber 2028,1245.67,3/19/2020
CCC2028,Caliber 2028,1029.28,3/20/2020
CCC2028,Caliber 2028,760.1,3/21/2020
CCC2028,Caliber 2028,675.62,3/22/2020
CCC2028,Caliber 2028,1117.57,3/23/2020
CCC2028,Caliber 2028,1064.44,3/24/2020
CCC2028,Caliber 2028,998.48,3/25/2020
CCC2028,Caliber 2028,973.94,3/26/2020
CCC2028,Caliber 2028,912,3/27/2020
CCC2028,Caliber 2028,686.21,3/28/2020
CCC2028,Caliber 2028,769.3,3/29/2020
CCC2028,Caliber 2028,888.31,3/30/2020
CCC2028,Caliber 2028,1112.4,3/31/2020
CCC2028,Caliber 2028,1211.51,4/1/2020
CCC2028,Caliber 2028,1122.72,4/2/2020
CCC2028,Caliber 2028,968.95,4/3/2020
CCC2028,Caliber 2028,529.89,4/4/2020
CCC2028,Caliber 2028,303.22,4/5/2020
CCC2028,Caliber 2028,695.03,4/6/2020
CCC2028,Caliber 2028,611.07,4/7/2020
CCC2028,Caliber 2028,797.73,4/8/2020
CCC2028,Caliber 2028,945.87,4/9/2020
CCC2028,Caliber 2028,826.69,4/10/2020
CCC2028,Caliber 2028,207.85,4/11/2020
CCC2028,Caliber 2028,260.9,4/12/2020
CCC2028,Caliber 2028,660.74,4/13/2020
CCC2028,Caliber 2028,667.36,4/14/2020
CCC2028,Caliber 2028,675.88,4/15/2020
CCC2028,Caliber 2028,766.52,4/16/2020
CCC2028,Caliber 2028,798.63,4/17/2020
CCC2028,Caliber 2028,151.04,4/18/2020
CCC2028,Caliber 2028,433.9,4/19/2020
CCC2028,Caliber 2028,837.49,4/20/2020
CCC2028,Caliber 2028,721.67,4/21/2020
CCC2028,Caliber 2028,725.81,4/22/2020
CCC2028,Caliber 2028,778.36,4/23/2020
CCC2028,Caliber 2028,727.56,4/24/2020
CCC2028,Caliber 2028,137.45,4/25/2020
CCC2028,Caliber 2028,277.87,4/26/2020
CCC2028,Caliber 2028,761.66,4/27/2020
CCC2028,Caliber 2028,760.84,4/28/2020
CCC2028,Caliber 2028,675.55,4/29/2020
CCC2028,Caliber 2028,616.46,4/30/2020
CCC2028,Caliber 2028,506.73,5/1/2020
CCC2028,Caliber 2028,313.18,5/2/2020
CCC2028,Caliber 2028,519.47,5/3/2020
CCC2028,Caliber 2028,793.64,5/4/2020
CCC2028,Caliber 2028,642.13,5/5/2020
CCC2028,Caliber 2028,667.22,5/6/2020
CCC2028,Caliber 2028,755.76,5/7/2020
CCC2028,Caliber 2028,621.46,5/8/2020
CCC2028,Caliber 2028,154.69,5/9/2020
CCC2028,Caliber 2028,247.55,5/10/2020
CCC2028,Caliber 2028,606.57,5/11/2020
CCC2028,Caliber 2028,627.91,5/12/2020
CCC2028,Caliber 2028,620.74,5/13/2020
CCC2028,Caliber 2028,710.89,5/14/2020
CCC2028,Caliber 2028,727.67,5/15/2020
CCC2028,Caliber 2028,244.29,5/16/2020
CCC2028,Caliber 2028,339.09,5/17/2020
CCC2028,Caliber 2028,667.49,5/18/2020
CCC2028,Caliber 2028,693.89,5/19/2020
CCC2028,Caliber 2028,664.88,5/20/2020
CCC2028,Caliber 2028,667.22,5/21/2020
CCC2028,Caliber 2028,669.98,5/22/2020
CCC2028,Caliber 2028,171.22,5/23/2020
CCC2028,Caliber 2028,125.67,5/24/2020
CCC2028,Caliber 2028,307.54,5/25/2020
CCC2028,Caliber 2028,651.87,5/26/2020
CCC2028,Caliber 2028,616.56,5/27/2020
CCC2028,Caliber 2028,681.63,5/28/2020
CCC2028,Caliber 2028,643.69,5/29/2020
CCC2028,Caliber 2028,324.12,5/30/2020
CCC2028,Caliber 2028,459.28,5/31/2020
CCC2028,Caliber 2028,575.53,6/1/2020
CCC2028,Caliber 2028,619.95,6/2/2020
CCC2028,Caliber 2028,727.73,6/3/2020
CCC2028,Caliber 2028,680.11,6/4/2020
CCC2028,Caliber 2028,662.67,6/5/2020
CCC2028,Caliber 2028,319.28,6/6/2020
CCC2028,Caliber 2028,464.32,6/7/2020
CCC2028,Caliber 2028,650.02,6/8/2020
CCC2028,Caliber 2028,811.36,6/9/2020
CCC2028,Caliber 2028,790.8,6/10/2020
CCC2028,Caliber 2028,771.54,6/11/2020
CCC2028,Caliber 2028,674.11,6/12/2020
CCC2028,Caliber 2028,348.41,6/13/2020
CCC2028,Caliber 2028,394.97,6/14/2020
CCC2028,Caliber 2028,703.44,6/15/2020
CCC2028,Caliber 2028,711.48,6/16/2020
CCC2028,Caliber 2028,701.57,6/17/2020
CCC2028,Caliber 2028,677.04,6/18/2020
CCC2028,Caliber 2028,724.36,6/19/2020
CCC2028,Caliber 2028,502.77,6/20/2020
CCC2028,Caliber 2028,287.52,6/21/2020
CCC2028,Caliber 2028,787.83,6/22/2020
CCC2028,Caliber 2028,905.27,6/23/2020
CCC2028,Caliber 2028,910.51,6/24/2020
CCC2028,Caliber 2028,965.29,6/25/2020
CCC2028,Caliber 2028,883.2,6/26/2020
CCC2028,Caliber 2028,593.04,6/27/2020
CCC2028,Caliber 2028,565.66,6/28/2020
CCC2028,Caliber 2028,725.6,6/29/2020
CCC2028,Caliber 2028,710.64,6/30/2020
CCC2028,Caliber 2028,604.28,7/1/2020
CCC2028,Caliber 2028,675.04,7/2/2020
CCC2028,Caliber 2028,319.55,7/3/2020
CCC2028,Caliber 2028,592.84,7/4/2020
CCC2028,Caliber 2028,282.79,7/5/2020
CCC2028,Caliber 2028,631.38,7/6/2020
CCC2028,Caliber 2028,731.4,7/7/2020
CCC2028,Caliber 2028,711.28,7/8/2020
CCC2028,Caliber 2028,826.54,7/9/2020
CCC2028,Caliber 2028,719.93,7/10/2020
CCC2028,Caliber 2028,321.77,7/11/2020
CCC2028,Caliber 2028,300.16,7/12/2020
CCC2028,Caliber 2028,759.25,7/13/2020
CCC2028,Caliber 2028,798.64,7/14/2020
CCC2028,Caliber 2028,804.23,7/15/2020
CCC2028,Caliber 2028,726.98,7/16/2020
CCC2028,Caliber 2028,654.39,7/17/2020
CCC2028,Caliber 2028,155.98,7/18/2020
CCC2028,Caliber 2028,400.24,7/19/2020
CCC2028,Caliber 2028,713.29,7/20/2020
CCC2028,Caliber 2028,765.66,7/21/2020
CCC2028,Caliber 2028,767.93,7/22/2020
CCC2028,Caliber 2028,749.55,7/23/2020
CCC2028,Caliber 2028,637.48,7/24/2020
CCC2028,Caliber 2028,220.71,7/25/2020
CCC2028,Caliber 2028,267.25,7/26/2020
CCC2028,Caliber 2028,714.35,7/27/2020
CCC2028,Caliber 2028,731.84,7/28/2020
CCC2028,Caliber 2028,797.26,7/29/2020
CCC2028,Caliber 2028,781.82,7/30/2020
CCC2028,Caliber 2028,720.88,7/31/2020
CCC2028,Caliber 2028,372.9,8/1/2020
CCC2028,Caliber 2028,387.76,8/2/2020
CCC2028,Caliber 2028,674.21,8/3/2020
CCC2028,Caliber 2028,675.39,8/4/2020
CCC2028,Caliber 2028,772.87,8/5/2020
CCC2028,Caliber 2028,776.6,8/6/2020
CCC2028,Caliber 2028,669.92,8/7/2020
CCC2028,Caliber 2028,239.79,8/8/2020
CCC2028,Caliber 2028,233.27,8/9/2020
CCC2028,Caliber 2028,677.16,8/10/2020
CCC2028,Caliber 2028,813.51,8/11/2020
CCC2028,Caliber 2028,813.84,8/12/2020
CCC2028,Caliber 2028,762.08,8/13/2020
CCC2028,Caliber 2028,693.42,8/14/2020
CCC2028,Caliber 2028,440.03,8/15/2020
CCC2028,Caliber 2028,440.35,8/16/2020
CCC2028,Caliber 2028,842.88,8/17/2020
CCC2028,Caliber 2028,885.81,8/18/2020
CCC2028,Caliber 2028,719.14,8/19/2020
CCC2028,Caliber 2028,770.89,8/20/2020
CCC2028,Caliber 2028,823.39,8/21/2020
CCC2028,Caliber 2028,305.83,8/22/2020
CCC2028,Caliber 2028,433.36,8/23/2020
CCC2028,Caliber 2028,801.74,8/24/2020
CCC2028,Caliber 2028,884.21,8/25/2020
CCC2028,Caliber 2028,806.6,8/26/2020
CCC2028,Caliber 2028,753.06,8/27/2020
CCC2028,Caliber 2028,715.8,8/28/2020
CCC2028,Caliber 2028,255.68,8/29/2020
CCC2028,Caliber 2028,368.7,8/30/2020
CCC2028,Caliber 2028,718.61,8/31/2020
CCC2028,Caliber 2028,672.01,9/1/2020
CCC2028,Caliber 2028,699.21,9/2/2020
CCC2028,Caliber 2028,777.32,9/3/2020
CCC2028,Caliber 2028,796.53,9/4/2020
CCC2028,Caliber 2028,275.98,9/5/2020
CCC2028,Caliber 2028,242.1,9/6/2020
CCC2028,Caliber 2028,300.11,9/7/2020
CCC2028,Caliber 2028,753.12,9/8/2020
CCC2028,Caliber 2028,742.55,9/9/2020
CCC2028,Caliber 2028,652.72,9/10/2020
CCC2028,Caliber 2028,602.53,9/11/2020
CCC2028,Caliber 2028,257.62,9/12/2020
CCC2028,Caliber 2028,225.51,9/13/2020
CCC2028,Caliber 2028,672.74,9/14/2020
CCC2028,Caliber 2028,713.57,9/15/2020
CCC2028,Caliber 2028,744.38,9/16/2020
CCC2028,Caliber 2028,671.04,9/17/2020
CCC2028,Caliber 2028,737.98,9/18/2020
CCC2028,Caliber 2028,453.13,9/19/2020
CCC2028,Caliber 2028,213.41,9/20/2020
CCC2028,Caliber 2028,674.62,9/21/2020
CCC2028,Caliber 2028,637.44,9/22/2020
CCC2028,Caliber 2028,757.62,9/23/2020
CCC2028,Caliber 2028,790.61,9/24/2020
CCC2028,Caliber 2028,768.64,9/25/2020
CCC2028,Caliber 2028,491.67,9/26/2020
CCC2028,Caliber 2028,346.46,9/27/2020
CCC2028,Caliber 2028,701.46,9/28/2020
CCC2028,Caliber 2028,696.83,9/29/2020
CCC2028,Caliber 2028,716.36,9/30/2020
CCC2028,Caliber 2028,773.45,10/1/2020
CCC2028,Caliber 2028,842.83,10/2/2020
CCC2028,Caliber 2028,523.67,10/3/2020
CCC2028,Caliber 2028,325.64,10/4/2020
CCC2028,Caliber 2028,768.19,10/5/2020
CCC2028,Caliber 2028,783.77,10/6/2020
CCC2028,Caliber 2028,697.18,10/7/2020
CCC2028,Caliber 2028,731.45,10/8/2020
CCC2028,Caliber 2028,713.49,10/9/2020
CCC2028,Caliber 2028,427.42,10/10/2020
CCC2028,Caliber 2028,183.6,10/11/2020
CCC2028,Caliber 2028,653.29,10/12/2020
CCC2028,Caliber 2028,670.24,10/13/2020
CCC2028,Caliber 2028,671.16,10/14/2020
CCC2028,Caliber 2028,668.94,10/15/2020
CCC2028,Caliber 2028,649.69,10/16/2020
CCC2028,Caliber 2028,171.09,10/17/2020
CCC2028,Caliber 2028,175.41,10/18/2020
CCC2028,Caliber 2028,666.43,10/19/2020
CCC2028,Caliber 2028,776.54,10/20/2020
CCC2028,Caliber 2028,605.52,10/21/2020
CCC2028,Caliber 2028,695.29,10/22/2020
CCC2028,Caliber 2028,734.72,10/23/2020
CCC2028,Caliber 2028,431.28,10/24/2020
CCC2028,Caliber 2028,186.19,10/25/2020
CCC2028,Caliber 2028,760.38,10/26/2020
CCC2028,Caliber 2028,961.66,10/27/2020
CCC2028,Caliber 2028,847.93,10/28/2020
CCC2028,Caliber 2028,767.04,10/29/2020
CCC2028,Caliber 2028,831.16,10/30/2020
CCC2028,Caliber 2028,165.57,10/31/2020
CCC2028,Caliber 2028,242.27,11/1/2020
CCC2028,Caliber 2028,637.05,11/2/2020
CCC2028,Caliber 2028,694.07,11/3/2020
CCC2028,Caliber 2028,862.19,11/4/2020
CCC2028,Caliber 2028,785.5,11/5/2020
CCC2028,Caliber 2028,656.18,11/6/2020
CCC2028,Caliber 2028,276.74,11/7/2020
CCC2028,Caliber 2028,108.69,11/8/2020
CCC2028,Caliber 2028,602.82,11/9/2020
CCC2028,Caliber 2028,711.81,11/10/2020
CCC2028,Caliber 2028,853.4,11/11/2020
CCC2028,Caliber 2028,850.38,11/12/2020
CCC2028,Caliber 2028,791.86,11/13/2020
CCC2028,Caliber 2028,201.91,11/14/2020
CCC2028,Caliber 2028,159.89,11/15/2020
CCC2028,Caliber 2028,698.53,11/16/2020
CCC2028,Caliber 2028,763.81,11/17/2020
CCC2028,Caliber 2028,855.05,11/18/2020
CCC2028,Caliber 2028,772.11,11/19/2020
CCC2028,Caliber 2028,166.78,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
,,,12/10/2019
,,,12/11/2019
,,,12/12/2019
,,,12/13/2019
,,,12/14/2019
,,,12/15/2019
,,,12/16/2019
,,,12/17/2019
,,,12/18/2019
,,,12/19/2019
,,,12/20/2019
,,,12/21/2019
,,,12/22/2019
,,,12/23/2019
CCC2008,Caliber 2008,336.01,12/24/2019
CCC2008,Caliber 2008,66.09,12/25/2019
CCC2008,Caliber 2008,303.18,12/26/2019
CCC2008,Caliber 2008,343.41,12/27/2019
CCC2008,Caliber 2008,257.88,12/28/2019
CCC2008,Caliber 2008,152.65,12/29/2019
CCC2008,Caliber 2008,300.64,12/30/2019
CCC2008,Caliber 2008,264.45,12/31/2019
CCC2008,Caliber 2008,69.31,1/1/2020
CCC2008,Caliber 2008,271.55,1/2/2020
CCC2008,Caliber 2008,283.78,1/3/2020
CCC2008,Caliber 2008,176.81,1/4/2020
CCC2008,Caliber 2008,69.68,1/5/2020
CCC2008,Caliber 2008,219.45,1/6/2020
CCC2008,Caliber 2008,246.26,1/7/2020
CCC2008,Caliber 2008,259.95,1/8/2020
CCC2008,Caliber 2008,336.05,1/9/2020
CCC2008,Caliber 2008,327.4,1/10/2020
CCC2008,Caliber 2008,312.33,1/11/2020
CCC2008,Caliber 2008,214.04,1/12/2020
CCC2008,Caliber 2008,275.65,1/13/2020
CCC2008,Caliber 2008,263.72,1/14/2020
CCC2008,Caliber 2008,331.83,1/15/2020
CCC2008,Caliber 2008,304.18,1/16/2020
CCC2008,Caliber 2008,301.31,1/17/2020
CCC2008,Caliber 2008,250.67,1/18/2020
CCC2008,Caliber 2008,61.65,1/19/2020
CCC2008,Caliber 2008,264.57,1/20/2020
CCC2008,Caliber 2008,320.19,1/21/2020
CCC2008,Caliber 2008,404.01,1/22/2020
CCC2008,Caliber 2008,342.22,1/23/2020
CCC2008,Caliber 2008,321.29,1/24/2020
CCC2008,Caliber 2008,234.21,1/25/2020
CCC2008,Caliber 2008,179.48,1/26/2020
CCC2008,Caliber 2008,190.19,1/27/2020
CCC2008,Caliber 2008,214.3,1/28/2020
CCC2008,Caliber 2008,248.7,1/29/2020
CCC2008,Caliber 2008,242.09,1/30/2020
CCC2008,Caliber 2008,254.84,1/31/2020
CCC2008,Caliber 2008,293.24,2/1/2020
CCC2008,Caliber 2008,83.7,2/2/2020
CCC2008,Caliber 2008,241.6,2/3/2020
CCC2008,Caliber 2008,264.48,2/4/2020
CCC2008,Caliber 2008,268.38,2/5/2020
CCC2008,Caliber 2008,322.31,2/6/2020
CCC2008,Caliber 2008,249.48,2/7/2020
CCC2008,Caliber 2008,204.61,2/8/2020
CCC2008,Caliber 2008,81.9,2/9/2020
CCC2008,Caliber 2008,312.42,2/10/2020
CCC2008,Caliber 2008,318.37,2/11/2020
CCC2008,Caliber 2008,399.25,2/12/2020
CCC2008,Caliber 2008,395,2/13/2020
CCC2008,Caliber 2008,355.85,2/14/2020
CCC2008,Caliber 2008,249.19,2/15/2020
CCC2008,Caliber 2008,106.08,2/16/2020
CCC2008,Caliber 2008,337.27,2/17/2020
CCC2008,Caliber 2008,302.2,2/18/2020
CCC2008,Caliber 2008,354.77,2/19/2020
CCC2008,Caliber 2008,381.97,2/20/2020
CCC2008,Caliber 2008,267.1,2/21/2020
CCC2008,Caliber 2008,190.37,2/22/2020
CCC2008,Caliber 2008,180.93,2/23/2020
CCC2008,Caliber 2008,290.36,2/24/2020
CCC2008,Caliber 2008,284.29,2/25/2020
CCC2008,Caliber 2008,395.71,2/26/2020
CCC2008,Caliber 2008,280.32,2/27/2020
CCC2008,Caliber 2008,279.69,2/28/2020
CCC2008,Caliber 2008,188.59,2/29/2020
CCC2008,Caliber 2008,372.36,3/1/2020
CCC2008,Caliber 2008,298.62,3/2/2020
CCC2008,Caliber 2008,315.86,3/3/2020
CCC2008,Caliber 2008,434.46,3/4/2020
CCC2008,Caliber 2008,479.76,3/5/2020
CCC2008,Caliber 2008,317.26,3/6/2020
CCC2008,Caliber 2008,193.19,3/7/2020
CCC2008,Caliber 2008,135.93,3/8/2020
CCC2008,Caliber 2008,268.95,3/9/2020
CCC2008,Caliber 2008,302.58,3/10/2020
CCC2008,Caliber 2008,340.79,3/11/2020
CCC2008,Caliber 2008,347.4,3/12/2020
CCC2008,Caliber 2008,279.32,3/13/2020
CCC2008,Caliber 2008,187.15,3/14/2020
CCC2008,Caliber 2008,139.47,3/15/2020
CCC2008,Caliber 2008,345,3/16/2020
CCC2008,Caliber 2008,329.78,3/17/2020
CCC2008,Caliber 2008,364.59,3/18/2020
CCC2008,Caliber 2008,363.37,3/19/2020
CCC2008,Caliber 2008,338.97,3/20/2020
CCC2008,Caliber 2008,192.24,3/21/2020
CCC2008,Caliber 2008,178.51,3/22/2020
CCC2008,Caliber 2008,334.79,3/23/2020
CCC2008,Caliber 2008,336.98,3/24/2020
CCC2008,Caliber 2008,358.4,3/25/2020
CCC2008,Caliber 2008,356.98,3/26/2020
CCC2008,Caliber 2008,322.55,3/27/2020
CCC2008,Caliber 2008,186.32,3/28/2020
CCC2008,Caliber 2008,232.43,3/29/2020
CCC2008,Caliber 2008,323.71,3/30/2020
CCC2008,Caliber 2008,274.27,3/31/2020
CCC2008,Caliber 2008,304.41,4/1/2020
CCC2008,Caliber 2008,275.27,4/2/2020
CCC2008,Caliber 2008,243.66,4/3/2020
CCC2008,Caliber 2008,256.45,4/4/2020
CCC2008,Caliber 2008,61.03,4/5/2020
CCC2008,Caliber 2008,164.29,4/6/2020
